203451,9,16,19,5
203514,10,16,14,5
203541,9,16,14,5
204135,11,16,19,5
204153,11,16,15,5
204315,11,16,14,5
204351,10,16,17,5
204513,11,16,15,5
204531,10,16,16,5
205134,11,16,22,5
205143,11,16,14,5
205314,11,16,19,5
205341,10,16,14,5
205413,11,16,15,5
205431,10,16,18,5
210345,8,16,17,5
210354,8,16,13,5
210435,8,16,13,5
210453,7,16,17,5
210534,8,16,21,5
210543,7,16,18,5
213045,10,16,15,5
213054,10,16,20,5
213405,10,16,15,5
213450,9,16,18,5
213504,10,16,18,5
213540,9,16,18,5
214035,11,16,13,5
214053,11,16,15,5
214305,11,16,17,5
214350,10,16,15,5
214503,11,16,15,5
214530,10,16,15,5
215034,11,16,16,5
215043,11,16,15,5
215304,11,16,14,5
215340,10,16,13,5
215403,11,16,14,5
215430,10,16,14,5
230145,9,16,15,5
230154,9,16,14,5
230415,9,16,23,5
230451,8,16,18,5
230514,9,16,20,5
230541,8,16,17,5
231045,9,16,16,5
231054,9,16,14,5
231405,9,16,21,5
231450,8,16,14,5
231504,9,16,15,5
231540,8,16,17,5
234015,11,16,17,5
234051,11,16,17,5
234105,11,16,15,5
234150,10,16,14,5
234501,11,16,23,5
234510,10,16,17,5
235014,11,16,19,5
235041,11,16,14,5
235104,11,16,18,5
235140,10,16,15,5
235401,11,16,16,5
235410,10,16,13,5
240135,10,16,19,5
240153,10,16,17,5
240315,10,16,22,5
240351,9,16,15,5
240513,10,16,16,5
240531,9,16,13,5
241035,10,16,19,5
241053,10,16,15,5
241305,10,16,16,5
241350,9,16,15,5
241503,10,16,16,5
241530,9,16,15,5
243015,11,16,17,5
243051,11,16,15,5
243105,11,16,18,5
243150,10,16,15,5
243501,11,16,17,5
243510,10,16,17,5
245013,10,16,16,5
245031,10,16,14,5
245103,10,16,16,5
245130,9,16,17,5
245301,10,16,20,5
245310,9,16,20,5
250134,10,16,17,5
250143,10,16,14,5
250314,10,16,13,5
250341,9,16,15,5
250413,10,16,16,5
250431,9,16,15,5
251034,10,16,15,5
251043,10,16,14,5
251304,10,16,15,5
251340,9,16,15,5
251403,10,16,14,5
251430,9,16,14,5
253014,11,16,16,5
253041,11,16,16,5
253104,11,16,19,5
253140,10,16,14,5
253401,11,16,17,5
253410,10,16,14,5
254013,10,16,23,5
254031,10,16,19,5
254103,10,16,18,5
254130,9,16,21,5
254301,10,16,19,5
254310,9,16,18,5
301245,10,16,20,5
301254,10,16,15,5
301425,10,16,14,5
301452,9,16,15,5
301524,10,16,16,5
301542,9,16,15,5
302145,10,16,20,5
302154,10,16,17,5
302415,10,16,21,5
302451,9,16,15,5
302514,10,16,14,5
302541,9,16,14,5
304125,11,16,16,5
304152,11,16,14,5
304215,11,16,13,5
304251,10,16,13,5
304512,11,16,17,5
304521,10,16,17,5
305124,11,16,15,5
305142,11,16,15,5
305214,11,16,15,5
305241,10,16,17,5
305412,11,16,14,5
305421,10,16,14,5
310245,9,16,18,5
310254,9,16,18,5
310425,9,16,13,5
310452,8,16,14,5
310524,9,16,15,5
310542,8,16,15,5
312045,10,16,14,5
312054,10,16,17,5
312405,10,16,16,5
312450,9,16,16,5
312504,10,16,16,5
312540,9,16,14,5
314025,11,16,13,5
314052,11,16,14,5
314205,11,16,21,5
314250,10,16,14,5
314502,11,16,18,5
314520,10,16,15,5
315024,11,16,13,5
315042,11,16,15,5
315204,11,16,20,5
315240,10,16,15,5
315402,11,16,18,5
315420,10,16,17,5
320145,9,16,14,5
320154,9,16,15,5
320415,9,16,16,5
320451,8,16,15,5
320514,9,16,15,5
320541,8,16,15,5
321045,9,16,14,5
321054,9,16,15,5
321405,9,16,18,5
321450,8,16,16,5
321504,9,16,14,5
321540,8,16,20,5
324015,11,16,15,5
324051,11,16,18,5
324105,11,16,23,5
324150,10,16,16,5
324501,11,16,14,5
324510,10,16,19,5
325014,11,16,14,5
325041,11,16,17,5
325104,11,16,17,5
325140,10,16,18,5
325401,11,16,16,5
325410,10,16,17,5
340125,10,16,18,5
340152,10,16,19,5
340215,10,16,18,5
340251,9,16,24,5
340512,10,16,15,5
340521,9,16,15,5
341025,10,16,15,5
341052,10,16,15,5
341205,10,16,18,5
341250,9,16,14,5
341502,10,16,15,5
341520,9,16,17,5
342015,10,16,20,5
342051,10,16,14,5
342105,10,16,15,5
342150,9,16,14,5
342501,10,16,15,5
342510,9,16,14,5
345012,9,16,17,5
345021,9,16,14,5
345102,9,16,18,5
345120,8,16,19,5
345201,9,16,18,5
345210,8,16,14,5
350124,10,16,21,5
350142,10,16,16,5
350214,10,16,15,5
350241,9,16,14,5
350412,10,16,16,5
350421,9,16,16,5
351024,10,16,15,5
351042,10,16,23,5
351204,10,16,17,5
351240,9,16,18,5
351402,10,16,15,5
351420,9,16,15,5
352014,10,16,14,5
352041,10,16,19,5
352104,10,16,16,5
352140,9,16,16,5
352401,10,16,20,5
352410,9,16,15,5
354012,9,16,16,5
354021,9,16,17,5
354102,9,16,14,5
354120,8,16,16,5
354201,9,16,14,5
354210,8,16,16,5
401235,11,16,18,5
401253,11,16,13,5
401325,11,16,20,5
401352,10,16,15,5
401523,11,16,19,5
401532,10,16,18,5
402135,11,16,15,5
402153,11,16,13,5
402315,11,16,15,5
402351,10,16,15,5
402513,11,16,15,5
402531,10,16,18,5
403125,11,16,19,5
403152,11,16,15,5
403215,11,16,14,5
403251,10,16,19,5
403512,11,16,16,5
403521,10,16,14,5
405123,10,16,16,5
405132,10,16,18,5
405213,10,16,14,5
405231,9,16,16,5
405312,10,16,15,5
405321,9,16,13,5
410235,10,16,18,5
410253,10,16,15,5
410325,10,16,21,5
410352,9,16,19,5
410523,10,16,15,5
410532,9,16,14,5
412035,11,16,18,5
412053,11,16,13,5
412305,11,16,16,5
412350,10,16,14,5
412503,11,16,20,5
412530,10,16,16,5
413025,11,16,13,5
413052,11,16,15,5
413205,11,16,20,5
413250,10,16,18,5
413502,11,16,16,5
413520,10,16,14,5
415023,10,16,14,5
415032,10,16,16,5
415203,10,16,14,5
415230,9,16,17,5
415302,10,16,14,5
415320,9,16,16,5
420135,10,16,17,5
420153,10,16,19,5
420315,10,16,14,5
420351,9,16,14,5
420513,10,16,17,5
420531,9,16,16,5
421035,10,16,20,5
421053,10,16,16,5
421305,10,16,19,5
421350,9,16,17,5
421503,10,16,15,5
421530,9,16,15,5
423015,11,16,13,5
423051,11,16,18,5
423105,11,16,16,5
423150,10,16,18,5
423501,11,16,14,5
423510,10,16,17,5
425013,10,16,18,5
425031,10,16,14,5
425103,10,16,18,5
425130,9,16,18,5
425301,10,16,16,5
425310,9,16,18,5
430125,10,16,15,5
430152,10,16,14,5
430215,10,16,18,5
430251,9,16,15,5
430512,10,16,13,5
430521,9,16,16,5
431025,10,16,16,5
431052,10,16,18,5
431205,10,16,14,5
431250,9,16,15,5
431502,10,16,13,5
431520,9,16,14,5
432015,10,16,15,5
432051,10,16,13,5
432105,10,16,13,5
432150,9,16,20,5
432501,10,16,18,5
432510,9,16,16,5
435012,9,16,14,5
435021,9,16,15,5
435102,9,16,18,5
435120,8,16,14,5
435201,9,16,14,5
435210,8,16,15,5
450123,9,16,14,5
450132,9,16,20,5
450213,9,16,17,5
450231,8,16,17,5
450312,9,16,18,5
450321,8,16,15,5
451023,9,16,16,5
451032,9,16,19,5
451203,9,16,15,5
451230,8,16,17,5
451302,9,16,16,5
451320,8,16,19,5
452013,9,16,14,5
452031,9,16,13,5
452103,9,16,16,5
452130,8,16,16,5
452301,9,16,15,5
452310,8,16,19,5
453012,8,16,14,5
453021,8,16,14,5
453102,8,16,22,5
453120,7,16,16,5
453201,8,16,17,5
453210,7,16,16,5
501234,11,16,16,5
501243,11,16,14,5
501324,11,16,17,5
501342,10,16,14,5
501423,11,16,22,5
501432,10,16,20,5
502134,11,16,20,5
502143,11,16,13,5
502314,11,16,16,5
502341,10,16,22,5
502413,11,16,18,5
502431,10,16,18,5
503124,11,16,17,5
503142,11,16,14,5
503214,11,16,15,5
503241,10,16,16,5
503412,11,16,15,5
503421,10,16,13,5
504123,10,16,16,5
504132,10,16,18,5
504213,10,16,20,5
504231,9,16,13,5
504312,10,16,17,5
504321,9,16,15,5
510234,10,16,15,5
510243,10,16,16,5
510324,10,16,16,5
510342,9,16,17,5
510423,10,16,15,5
510432,9,16,15,5
512034,11,16,14,5
512043,11,16,17,5
512304,11,16,20,5
512340,10,16,15,5
512403,11,16,23,5
512430,10,16,19,5
513024,11,16,16,5
513042,11,16,16,5
513204,11,16,18,5
513240,10,16,16,5
513402,11,16,14,5
513420,10,16,16,5
514023,10,16,16,5
514032,10,16,15,5
514203,10,16,14,5
514230,9,16,21,5
514302,10,16,13,5
514320,9,16,21,5
520134,10,16,13,5
520143,10,16,16,5
520314,10,16,14,5
520341,9,16,13,5
520413,10,16,18,5
520431,9,16,15,5
521034,10,16,23,5
521043,10,16,20,5
521304,10,16,14,5
521340,9,16,19,5
521403,10,16,15,5
521430,9,16,19,5
523014,11,16,16,5
523041,11,16,19,5
523104,11,16,19,5
523140,10,16,17,5
523401,11,16,21,5
523410,10,16,16,5
524013,10,16,17,5
524031,10,16,15,5
524103,10,16,14,5
524130,9,16,16,5
524301,10,16,14,5
524310,9,16,14,5
530124,10,16,18,5
530142,10,16,14,5
530214,10,16,14,5
530241,9,16,18,5
530412,10,16,14,5
530421,9,16,17,5
531024,10,16,17,5
531042,10,16,18,5
531204,10,16,19,5
531240,9,16,15,5
531402,10,16,18,5
531420,9,16,14,5
532014,10,16,14,5
532041,10,16,14,5
532104,10,16,14,5
532140,9,16,16,5
532401,10,16,17,5
532410,9,16,15,5
534012,9,16,17,5
534021,9,16,15,5
534102,9,16,19,5
534120,8,16,17,5
534201,9,16,19,5
534210,8,16,15,5
540123,9,16,17,5
540132,9,16,16,5
540213,9,16,14,5
540231,8,16,18,5
540312,9,16,18,5
540321,8,16,15,5
541023,9,16,20,5
541032,9,16,15,5
541203,9,16,14,5
541230,8,16,15,5
541302,9,16,17,5
541320,8,16,15,5
542013,9,16,15,5
542031,9,16,19,5
542103,9,16,24,5
542130,8,16,21,5
542301,9,16,18,5
542310,8,16,14,5
543012,8,16,15,5
543021,8,16,20,5
543102,8,16,19,5
543120,7,16,13,5
543201,8,16,14,5
543210,7,16,13,5
